date,season,home_team,away_team,home_goals,away_goals,avg_odds_home,avg_odds_draw,avg_odds_away
2019-10-06,2019,Cruzeiro,Internacional,1,1,2.52,2.93,3.06
2019-10-09,2019,Botafogo,Goias,3,1,2.08,3.22,3.64
2019-10-09,2019,CSA,Internacional,1,0,4.92,3.28,1.79
2019-10-10,2019,Corinthians,Atletico-PR,2,2,1.91,3.18,4.35
2019-10-10,2019,Avai,Vasco,0,0,3.07,2.81,2.59
2019-10-10,2019,Santos,Palmeiras,2,0,2.8,2.95,2.71
2019-10-10,2019,Cruzeiro,Fluminense,0,0,1.82,3.37,4.58
2019-10-10,2019,Gremio,Ceara,2,1,1.66,3.51,5.55
2019-10-10,2019,Bahia,Sao Paulo,0,0,2.47,2.88,3.17
2019-10-10,2019,Fortaleza,Chapecoense,2,0,1.59,3.81,5.58
2019-10-11,2019,Flamengo,Atletico-MG,3,1,1.48,4.12,6.7
2019-10-12,2019,Goias,CSA,1,0,1.63,3.69,5.58
2019-10-12,2019,Fluminense,Bahia,2,0,2.11,3.1,3.78
2019-10-13,2019,Palmeiras,Botafogo,1,0,1.24,5.61,12.51
2019-10-13,2019,Atletico-PR,Flamengo,0,2,2.88,3.27,2.43
2019-10-13,2019,Ceara,Avai,1,0,1.55,3.69,6.83
2019-10-13,2019,Internacional,Santos,0,0,2.16,3.15,3.54
2019-10-13,2019,Vasco,Fortaleza,1,0,1.55,4.0,6.04
2019-10-13,2019,Sao Paulo,Corinthians,1,0,2.21,2.82,3.93
2019-10-13,2019,Atletico-MG,Gremio,1,4,2.42,3.26,2.9
2019-10-13,2019,Chapecoense,Cruzeiro,1,1,4.14,3.1,2.01
2019-10-16,2019,CSA,Atletico-MG,2,2,3.58,3.22,2.1
2019-10-16,2019,Gremio,Bahia,0,1,1.49,4.04,6.71
2019-10-17,2019,Vasco,Botafogo,2,1,1.7,3.57,5.04
2019-10-17,2019,Goias,Corinthians,2,2,2.8,2.9,2.74
2019-10-17,2019,Avai,Internacional,0,2,3.88,2.95,2.12
2019-10-17,2019,Cruzeiro,Sao Paulo,1,0,2.56,2.89,3.02
2019-10-17,2019,Fortaleza,Flamengo,1,2,5.79,3.83,1.58
2019-10-17,2019,Palmeiras,Chapecoense,1,0,1.16,6.89,17.2
2019-10-17,2019,Santos,Ceara,2,1,1.48,4.04,6.95
2019-10-18,2019,Fluminense,Atletico-PR,1,2,2.45,3.17,2.91
2019-10-19,2019,Fortaleza,Gremio,2,1,2.71,2.98,2.76
2019-10-19,2019,Corinthians,Cruzeiro,1,2,2.23,2.97,3.54
2019-10-20,2019,Atletico-MG,Santos,2,0,2.39,3.28,2.93
2019-10-20,2019,Internacional,Vasco,0,1,1.77,3.37,4.91
2019-10-20,2019,Sao Paulo,Avai,1,0,1.38,4.39,8.94
2019-10-20,2019,Flamengo,Fluminense,2,0,1.45,4.23,7.16
2019-10-20,2019,Atletico-PR,Palmeiras,1,1,2.73,3.13,2.63
2019-10-20,2019,Chapecoense,Goias,2,2,1.99,3.15,4.07
2019-10-21,2019,Bahia,Ceara,1,2,1.67,3.51,5.55
2019-10-22,2019,Botafogo,CSA,2,1,1.69,3.43,5.42
2019-10-26,2019,Fluminense,Chapecoense,1,1,1.42,4.34,7.66
2019-10-26,2019,Bahia,Internacional,2,3,2.5,2.95,3.07
2019-10-26,2019,Ceara,Vasco,1,1,2.03,3.2,3.86
2019-10-26,2019,Corinthians,Santos,0,0,2.64,2.99,2.84
2019-10-27,2019,Flamengo,CSA,1,0,1.07,10.82,26.58
2019-10-27,2019,Cruzeiro,Fortaleza,1,1,1.62,3.47,6.08
2019-10-27,2019,Atletico-PR,Goias,4,1,1.29,5.33,9.85
2019-10-27,2019,Gremio,Botafogo,3,0,1.3,5.07,10.01
2019-10-27,2019,Sao Paulo,Atletico-MG,2,0,1.83,3.34,4.53
2019-10-27,2019,Avai,Palmeiras,1,2,6.3,3.52,1.61
2019-10-30,2019,Avai,Fortaleza,1,3,2.54,2.98,2.97
2019-10-30,2019,Palmeiras,Sao Paulo,3,0,1.8,3.23,5.05
2019-10-30,2019,Atletico-MG,Chapecoense,0,2,1.29,5.32,9.91
2019-10-31,2019,Ceara,Fluminense,2,0,1.97,3.24,4.01
2019-10-31,2019,CSA,Corinthians,2,1,3.87,2.92,2.15
2019-10-31,2019,Vasco,Gremio,1,3,2.63,2.98,2.86
2019-10-31,2019,Santos,Bahia,1,0,1.56,3.85,5.98
2019-10-31,2019,Goias,Flamengo,2,2,7.15,4.49,1.42
2019-11-01,2019,Botafogo,Cruzeiro,0,2,3.24,2.95,2.39
2019-11-01,2019,Internacional,Atletico-PR,1,1,1.81,3.49,4.42
2019-11-02,2019,Fluminense,Vasco,0,0,2.27,3.11,3.27
2019-11-02,2019,Fortaleza,Atletico-MG,2,2,2.58,3.09,2.83
2019-11-02,2019,Palmeiras,Ceara,1,0,1.25,5.41,12.42
2019-11-03,2019,Goias,Avai,2,0,1.6,3.71,5.86
2019-11-03,2019,Santos,Botafogo,4,1,1.31,5.06,9.72
2019-11-03,2019,Cruzeiro,Bahia,1,1,1.78,3.3,4.97
2019-11-03,2019,Chapecoense,Sao Paulo,0,3,4.54,3.22,1.87
2019-11-03,2019,Atletico-PR,CSA,1,0,1.25,5.68,11.19
2019-11-03,2019,Flamengo,Corinthians,4,1,1.46,4.05,7.43
2019-11-03,2019,Gremio,Internacional,2,0,2.0,3.1,4.11
2019-11-06,2019,Corinthians,Fortaleza,3,2,1.68,3.49,5.41
2019-11-06,2019,Atletico-MG,Goias,2,0,1.44,4.36,7.04
2019-11-07,2019,Sao Paulo,Fluminense,0,2,1.7,3.49,5.28
2019-11-07,2019,Botafogo,Flamengo,0,1,7.08,4.53,1.42
2019-11-07,2019,Ceara,Internacional,2,0,2.4,3.05,3.11
2019-11-07,2019,Avai,Santos,1,2,6.27,3.77,1.56
2019-11-07,2019,Bahia,Chapecoense,1,1,1.47,4.07,7.31
2019-11-07,2019,Vasco,Palmeiras,1,2,2.99,2.95,2.55
2019-11-07,2019,Atletico-PR,Cruzeiro,0,0,1.73,3.56,4.84
2019-11-08,2019,Gremio,CSA,2,1,1.15,7.37,17.73
2019-11-09,2019,Goias,Santos,0,3,3.76,3.43,1.97
2019-11-09,2019,Palmeiras,Corinthians,1,1,1.57,3.58,6.75
2019-11-10,2019,Chapecoense,Gremio,0,1,5.91,3.69,1.6
2019-11-10,2019,Fortaleza,Ceara,1,0,2.88,2.98,2.62
2019-11-10,2019,CSA,Vasco,0,3,2.97,2.97,2.55
2019-11-10,2019,Flamengo,Bahia,3,1,1.27,5.27,11.21
2019-11-10,2019,Sao Paulo,Atletico-PR,0,1,1.71,3.47,5.25
2019-11-10,2019,Internacional,Fluminense,2,1,1.71,3.53,5.13
2019-11-10,2019,Cruzeiro,Atletico-MG,0,0,2.24,3.12,3.36
2019-11-11,2019,Botafogo,Avai,2,0,1.65,3.59,5.5
2019-11-14,2019,Flamengo,Vasco,4,4,1.37,4.62,8.17
2019-11-16,2019,Santos,Sao Paulo,1,1,1.95,3.18,4.2
2019-11-16,2019,Fluminense,Atletico-MG,1,1,2.19,3.29,3.27
2019-11-17,2019,Corinthians,Internacional,0,0,2.43,2.94,3.18
2019-11-17,2019,Chapecoense,Ceara,1,0,3.15,3.08,2.36
2019-11-17,2019,Fortaleza,CSA,3,0,1.61,3.66,5.91
2019-11-17,2019,Atletico-PR,Botafogo,1,0,1.39,4.5,8.06
2019-11-17,2019,Bahia,Palmeiras,1,1,4.42,3.19,1.9
2019-11-17,2019,Gremio,Flamengo,0,1,1.96,3.39,3.84
2019-11-18,2019,Vasco,Goias,1,1,1.51,3.98,6.62
2019-11-18,2019,Cruzeiro,Avai,0,0,1.28,5.05,11.39
2019-11-24,2019,Internacional,Fortaleza,2,2,1.4,4.36,8.15
2019-11-24,2019,Ceara,Sao Paulo,1,1,2.57,2.98,2.93
2019-11-24,2019,Avai,Chapecoense,0,1,2.41,3.06,3.07
2019-11-24,2019,Botafogo,Corinthians,1,0,3.02,2.9,2.55
2019-11-24,2019,Goias,Bahia,4,3,2.42,3.17,2.95
2019-11-24,2019,Atletico-MG,Atletico-PR,0,1,1.93,3.5,3.82
2019-11-24,2019,Santos,Cruzeiro,4,1,1.84,3.44,4.35
2019-11-24,2019,Palmeiras,Gremio,1,2,2.13,3.15,3.57
2019-11-25,2019,CSA,Fluminense,0,1,3.67,3.27,2.05
2019-11-27,2019,Chapecoense,Botafogo,0,1,2.49,2.99,3.02
2019-11-27,2019,Internacional,Goias,1,2,1.37,4.67,8.19
2019-11-28,2019,Fortaleza,Santos,2,1,3.14,3.21,2.29
2019-11-28,2019,Sao Paulo,Vasco,1,0,1.65,3.56,5.63
2019-11-28,2019,Fluminense,Palmeiras,1,0,2.71,3.08,2.7
2019-11-28,2019,Flamengo,Ceara,4,1,1.43,4.47,6.94
2019-11-28,2019,Corinthians,Avai,3,0,1.37,4.27,10.05
2019-11-28,2019,Atletico-PR,Gremio,2,0,2.51,3.17,2.84
2019-11-28,2019,Bahia,Atletico-MG,1,1,2.44,3.18,2.93
2019-11-29,2019,Cruzeiro,CSA,0,1,1.33,4.73,10.06
2019-11-30,2019,Botafogo,Internacional,0,1,3.65,3.1,2.13
2019-11-30,2019,Ceara,Atletico-PR,1,1,2.07,3.11,3.79
2019-12-01,2019,Santos,Chapecoense,2,0,1.22,5.98,12.31
2019-12-01,2019,Gremio,Sao Paulo,3,0,1.8,3.34,4.75
2019-12-01,2019,CSA,Bahia,1,2,3.06,3.15,2.36
2019-12-01,2019,Atletico-MG,Corinthians,2,1,1.95,3.29,4.02
2019-12-01,2019,Palmeiras,Flamengo,1,3,2.37,3.32,2.91
2019-12-01,2019,Goias,Fortaleza,1,2,1.94,3.51,3.75
2019-12-01,2019,Avai,Fluminense,1,1,6.11,3.86,1.55
2019-12-02,2019,Vasco,Cruzeiro,1,0,2.49,2.98,3.03
2019-12-04,2019,Atletico-PR,Santos,1,0,2.21,3.32,3.22
2019-12-04,2019,Atletico-MG,Botafogo,2,0,1.42,4.33,7.83
2019-12-04,2019,Ceara,Corinthians,0,1,2.07,3.03,3.99
2019-12-05,2019,Flamengo,Avai,6,1,1.1,9.53,21.17
2019-12-05,2019,Palmeiras,Goias,5,1,1.39,4.79,7.46
2019-12-05,2019,Gremio,Cruzeiro,2,0,1.62,3.76,5.49
2019-12-05,2019,Bahia,Vasco,1,1,1.85,3.29,4.54
2019-12-05,2019,Sao Paulo,Internacional,2,1,2.13,2.95,3.89
2019-12-05,2019,Fluminense,Fortaleza,0,0,1.83,3.52,4.32
2019-12-05,2019,Chapecoense,CSA,3,0,2.08,3.16,3.75
2019-12-08,2019,Vasco,Chapecoense,1,1,1.4,4.46,7.8
2019-12-08,2019,Santos,Flamengo,4,0,2.65,3.54,2.47
2019-12-08,2019,Internacional,Atletico-MG,2,1,1.57,4.09,5.42
2019-12-08,2019,Fortaleza,Bahia,2,1,2.02,3.51,3.54
2019-12-08,2019,Goias,Gremio,3,2,2.01,3.52,3.53
2019-12-08,2019,Cruzeiro,Palmeiras,0,2,2.55,3.23,2.76
2019-12-08,2019,Corinthians,Fluminense,1,2,2.11,3.19,3.6
2019-12-08,2019,Botafogo,Ceara,1,1,3.1,2.51,2.9
2019-12-08,2019,Avai,Atletico-PR,0,0,4.01,3.47,1.9
2019-12-08,2019,CSA,Sao Paulo,1,2,3.43,3.21,2.17
2020-08-08,2020,Fortaleza,Atletico-PR,0,2,2.02,3.25,3.77
2020-08-08,2020,Coritiba,Internacional,0,1,3.77,3.06,2.11
2020-08-09,2020,Gremio,Fluminense,1,0,1.58,3.67,6.13
2020-08-09,2020,Sport,Ceara,3,2,2.91,2.93,2.61
2020-08-09,2020,Flamengo,Atletico-MG,0,1,1.47,4.46,6.27
2020-08-09,2020,Santos,Bragantino,1,1,2.15,3.25,3.39
2020-08-12,2020,Atletico-MG,Corinthians,3,2,1.98,3.21,4.0
2020-08-12,2020,Bragantino,Botafogo,1,1,1.62,3.75,5.42
2020-08-12,2020,Atletico-PR,Goias,2,1,1.28,5.38,10.03
2020-08-13,2020,Atletico-GO,Flamengo,3,0,7.0,4.34,1.44
2020-08-13,2020,Bahia,Coritiba,1,0,2.08,2.96,4.02
2020-08-13,2020,Ceara,Gremio,1,1,2.59,2.92,2.92
2020-08-13,2020,Fluminense,Palmeiras,1,1,4.47,3.26,1.86
2020-08-13,2020,Sao Paulo,Fortaleza,1,0,1.58,3.65,6.34
2020-08-13,2020,Internacional,Santos,2,0,1.85,3.21,4.67
2020-08-14,2020,Vasco,Sport,2,0,2.11,3.0,3.89
2020-08-15,2020,Coritiba,Flamengo,0,1,5.22,3.66,1.66
2020-08-15,2020,Gremio,Corinthians,0,0,1.75,3.21,5.39
2020-08-16,2020,Fortaleza,Botafogo,0,0,2.01,3.13,3.97
2020-08-16,2020,Atletico-GO,Sport,1,1,2.01,3.1,4.03
2020-08-16,2020,Fluminense,Internacional,2,1,3.52,3.0,2.22
2020-08-16,2020,Atletico-MG,Ceara,2,0,1.55,3.85,6.05
2020-08-16,2020,Bahia,Bragantino,2,1,2.81,3.1,2.56
2020-08-16,2020,Palmeiras,Goias,1,1,1.19,6.51,14.23
2020-08-16,2020,Santos,Atletico-PR,3,1,2.4,3.13,3.02
2020-08-16,2020,Vasco,Sao Paulo,2,1,3.09,3.11,2.38
2020-08-19,2020,Flamengo,Gremio,1,1,2.03,3.11,3.95
2020-08-19,2020,Atletico-PR,Palmeiras,0,1,3.45,2.94,2.29
2020-08-19,2020,Bragantino,Fluminense,2,1,2.06,3.2,3.72
2020-08-20,2020,Sport,Santos,0,1,2.45,3.15,2.93
2020-08-20,2020,Corinthians,Coritiba,3,1,1.83,3.14,5.0
2020-08-20,2020,Goias,Fortaleza,1,3,2.69,2.94,2.81
2020-08-20,2020,Internacional,Atletico-GO,3,0,1.75,3.36,5.06
2020-08-20,2020,Botafogo,Atletico-MG,2,1,4.39,3.43,1.83
2020-08-21,2020,Ceara,Vasco,0,3,2.07,3.07,3.92
2020-08-21,2020,Sao Paulo,Bahia,1,1,1.74,3.41,5.13
2020-08-22,2020,Atletico-PR,Fluminense,0,1,1.9,3.21,4.35
2020-08-22,2020,Internacional,Atletico-MG,1,0,2.25,3.21,3.21
2020-08-23,2020,Sport,Sao Paulo,0,1,3.32,3.04,2.3
2020-08-23,2020,Vasco,Gremio,0,0,3.82,3.13,2.07
2020-08-23,2020,Palmeiras,Santos,2,1,1.96,3.11,4.27
2020-08-23,2020,Bragantino,Coritiba,1,2,1.58,3.75,6.08
2020-08-23,2020,Goias,Atletico-GO,2,0,2.91,2.95,2.59
2020-08-23,2020,Flamengo,Botafogo,1,1,1.36,4.66,8.59
2020-08-24,2020,Ceara,Bahia,2,0,2.13,3.1,3.66
2020-08-26,2020,Sao Paulo,Atletico-PR,1,0,1.97,3.15,4.13
2020-08-27,2020,Corinthians,Fortaleza,1,1,1.89,3.24,4.35
2020-08-29,2020,Bahia,Palmeiras,1,1,4.06,2.99,2.07
2020-08-29,2020,Botafogo,Internacional,0,2,4.64,3.34,1.82
2020-08-29,2020,Fluminense,Vasco,2,1,2.23,3.05,3.47
2020-08-30,2020,Atletico-GO,Ceara,0,2,2.46,3.08,3.0
2020-08-30,2020,Santos,Flamengo,0,1,3.49,3.35,2.08
2020-08-30,2020,Fortaleza,Bragantino,3,0,2.3,3.15,3.18
2020-08-30,2020,Sao Paulo,Corinthians,2,1,2.26,2.97,3.46
2020-08-30,2020,Coritiba,Sport,1,0,2.37,2.94,3.29
2020-09-02,2020,Ceara,Fortaleza,1,0,2.57,2.89,2.99
2020-09-02,2020,Fluminense,Atletico-GO,1,1,1.73,3.38,5.19
2020-09-02,2020,Goias,Corinthians,1,2,3.32,3.03,2.3
2020-09-03,2020,Atletico-PR,Bragantino,1,1,2.35,3.18,3.06
2020-09-03,2020,Bahia,Flamengo,3,5,3.28,3.1,2.28
2020-09-03,2020,Botafogo,Coritiba,0,0,2.13,3.13,3.62
2020-09-03,2020,Palmeiras,Internacional,1,1,1.95,3.07,4.45
2020-09-03,2020,Santos,Vasco,2,2,1.7,3.7,4.9
2020-09-03,2020,Gremio,Sport,1,2,1.38,4.53,8.45
2020-09-04,2020,Atletico-MG,Sao Paulo,3,0,2.0,3.22,3.9
2020-09-05,2020,Corinthians,Botafogo,2,2,1.79,3.37,4.79
2020-09-05,2020,Flamengo,Fortaleza,2,1,1.44,4.3,7.11
2020-09-06,2020,Ceara,Santos,0,1,2.04,3.22,3.81
2020-09-06,2020,Bragantino,Palmeiras,1,2,3.24,3.07,2.32
2020-09-06,2020,Internacional,Bahia,2,2,1.55,3.81,6.28
2020-09-06,2020,Sao Paulo,Fluminense,3,1,1.88,3.23,4.49
2020-09-06,2020,Vasco,Atletico-PR,1,0,2.31,3.05,3.29
2020-09-06,2020,Atletico-GO,Gremio,1,1,4.83,3.28,1.81
2020-09-07,2020,Coritiba,Atletico-MG,0,1,4.79,3.64,1.72
2020-09-07,2020,Sport,Goias,2,1,1.91,3.21,4.34
2020-09-09,2020,Sao Paulo,Bragantino,1,1,2.03,3.32,3.66
2020-09-09,2020,Goias,Coritiba,3,3,2.52,2.94,3.0
2020-09-09,2020,Atletico-PR,Botafogo,1,1,1.77,3.42,4.73
2020-09-09,2020,Fortaleza,Sport,1,0,1.95,3.21,4.13
2020-09-10,2020,Fluminense,Flamengo,1,2,5.46,3.71,1.63
2020-09-10,2020,Santos,Atletico-MG,3,1,4.2,3.85,1.76
2020-09-10,2020,Bahia,Gremio,0,2,3.66,3.13,2.11
2020-09-10,2020,Corinthians,Palmeiras,0,2,3.72,2.9,2.2
2020-09-10,2020,Internacional,Ceara,2,0,1.68,3.38,5.69
2020-09-11,2020,Vasco,Atletico-GO,1,2,2.16,3.06,3.64
2020-09-12,2020,Santos,Sao Paulo,2,2,3.2,3.22,2.27
2020-09-12,2020,Atletico-PR,Coritiba,1,0,1.96,3.11,4.31
2020-09-13,2020,Fluminense,Corinthians,2,1,2.3,3.02,3.36
2020-09-13,2020,Gremio,Fortaleza,1,1,1.59,3.67,6.18
2020-09-13,2020,Atletico-MG,Bragantino,2,1,1.64,3.93,5.02
2020-09-13,2020,Bahia,Atletico-GO,0,1,2.12,3.09,3.74
2020-09-13,2020,Ceara,Flamengo,2,0,3.58,3.32,2.07
2020-09-13,2020,Goias,Internacional,1,0,4.3,3.36,1.88
2020-09-13,2020,Palmeiras,Sport,2,2,1.44,4.09,7.93
2020-09-14,2020,Botafogo,Vasco,2,3,2.56,2.98,2.95
2020-09-17,2020,Corinthians,Bahia,3,2,2.22,3.11,3.43
2020-09-19,2020,Fortaleza,Internacional,1,0,2.88,2.84,2.74
2020-09-19,2020,Bragantino,Ceara,4,2,2.06,3.35,3.57
2020-09-20,2020,Atletico-GO,Atletico-MG,3,4,4.53,3.44,1.81
2020-09-20,2020,Coritiba,Vasco,1,0,2.12,3.17,3.62
2020-09-20,2020,Gremio,Palmeiras,1,1,2.51,2.88,3.16
2020-09-20,2020,Botafogo,Santos,0,0,2.64,3.36,2.57
2020-09-21,2020,Sport,Fluminense,1,0,2.37,3.02,3.22
2020-09-24,2020,Sport,Corinthians,1,0,2.73,2.92,2.81
2020-09-26,2020,Atletico-PR,Bahia,1,0,2.21,3.04,3.52
2020-09-26,2020,Internacional,Sao Paulo,1,1,2.34,2.97,3.34
2020-09-27,2020,Palmeiras,Flamengo,1,1,1.26,5.58,10.3
2020-09-27,2020,Ceara,Goias,2,2,1.63,3.74,5.45
2020-09-27,2020,Atletico-GO,Botafogo,1,1,2.0,3.22,3.92
2020-09-27,2020,Atletico-MG,Gremio,3,1,1.72,3.72,4.72
2020-09-27,2020,Vasco,Bragantino,1,1,3.19,3.33,2.22
2020-09-28,2020,Santos,Fortaleza,1,1,2.06,3.27,3.63
2020-09-29,2020,Fluminense,Coritiba,4,0,1.99,3.14,4.06
2020-10-01,2020,Botafogo,Bahia,1,2,2.57,3.18,2.76
2020-10-01,2020,Corinthians,Atletico-GO,0,0,2.28,3.01,3.4
2020-10-03,2020,Gremio,Internacional,1,1,2.36,2.88,3.44
2020-10-03,2020,Palmeiras,Ceara,2,1,1.44,4.21,7.72
2020-10-04,2020,Botafogo,Fluminense,1,1,2.88,2.96,2.63
2020-10-04,2020,Fortaleza,Atletico-GO,0,0,2.36,2.97,3.31
2020-10-04,2020,Goias,Santos,2,3,2.82,3.33,2.44
2020-10-04,2020,Bahia,Sport,1,2,1.85,3.36,4.4
2020-10-04,2020,Bragantino,Corinthians,0,0,2.13,3.28,3.48
2020-10-04,2020,Coritiba,Sao Paulo,1,1,4.8,3.45,1.77
2020-10-04,2020,Flamengo,Atletico-PR,3,1,1.5,4.12,6.38
2020-10-05,2020,Atletico-MG,Vasco,4,1,1.34,5.06,8.42
2020-10-07,2020,Corinthians,Santos,1,1,2.21,3.16,3.36
2020-10-07,2020,Bahia,Vasco,3,0,1.8,3.42,4.58
2020-10-07,2020,Flamengo,Sport,3,0,1.39,4.76,7.43
2020-10-07,2020,Gremio,Coritiba,2,1,1.51,3.82,7.05
2020-10-08,2020,Goias,Fluminense,2,4,3.35,3.27,2.15
2020-10-08,2020,Sao Paulo,Atletico-GO,3,0,1.63,3.74,5.36
2020-10-08,2020,Botafogo,Palmeiras,2,1,3.94,3.16,2.01
2020-10-08,2020,Fortaleza,Atletico-MG,2,1,3.99,3.54,1.88
2020-10-08,2020,Atletico-PR,Ceara,0,0,2.03,3.23,3.78
2020-10-09,2020,Bragantino,Internacional,0,2,2.84,2.96,2.65
2020-10-10,2020,Coritiba,Fortaleza,0,0,2.72,2.91,2.84
2020-10-10,2020,Vasco,Flamengo,1,2,4.94,3.69,1.7
2020-10-10,2020,Palmeiras,Sao Paulo,0,2,2.53,2.98,3.01
2020-10-11,2020,Sport,Botafogo,1,2,2.47,3.04,3.02
2020-10-11,2020,Atletico-GO,Bragantino,2,1,2.45,3.01,3.08
2020-10-11,2020,Fluminense,Bahia,1,0,2.37,3.17,3.03
2020-10-11,2020,Atletico-MG,Goias,3,0,1.25,6.22,9.59
2020-10-11,2020,Santos,Gremio,2,1,3.32,3.0,2.33
2020-10-12,2020,Ceara,Corinthians,2,1,2.14,3.16,3.58
2020-10-12,2020,Internacional,Atletico-PR,2,1,1.78,3.26,5.17
2020-10-13,2020,Flamengo,Goias,2,1,1.23,6.18,10.78
2020-10-14,2020,Palmeiras,Coritiba,1,3,1.5,3.92,6.87
2020-10-14,2020,Gremio,Botafogo,3,1,1.47,4.26,6.71
2020-10-15,2020,Atletico-MG,Fluminense,1,1,1.45,4.49,6.53
2020-10-15,2020,Sport,Internacional,3,5,4.32,3.07,1.98
2020-10-15,2020,Santos,Atletico-GO,0,1,2.15,3.32,3.33
2020-10-15,2020,Atletico-PR,Corinthians,0,1,2.23,3.0,3.52
2020-10-16,2020,Flamengo,Bragantino,1,1,1.56,4.26,5.17
2020-10-17,2020,Goias,Bahia,1,1,3.79,3.39,1.98
2020-10-17,2020,Atletico-GO,Atletico-PR,1,1,2.44,2.98,3.11
2020-10-17,2020,Coritiba,Santos,1,2,2.88,3.14,2.5
2020-10-17,2020,Fluminense,Ceara,2,2,2.03,3.25,3.78
2020-10-18,2020,Corinthians,Flamengo,1,5,3.97,3.64,1.87
2020-10-18,2020,Sao Paulo,Gremio,0,0,2.12,3.03,3.81
2020-10-18,2020,Internacional,Vasco,2,0,1.49,4.08,6.76
2020-10-19,2020,Fortaleza,Palmeiras,2,0,3.23,2.96,2.4
2020-10-19,2020,Bragantino,Sport,2,0,1.69,3.69,4.92
2020-10-20,2020,Bahia,Atletico-MG,3,1,4.64,3.84,1.7
2020-10-20,2020,Botafogo,Goias,0,0,1.56,3.94,5.9
2020-10-22,2020,Vasco,Corinthians,1,2,2.73,2.79,2.92
2020-10-24,2020,Bragantino,Goias,2,0,1.4,4.74,7.1
2020-10-24,2020,Ceara,Coritiba,2,1,1.93,3.27,4.14
2020-10-25,2020,Atletico-PR,Gremio,1,2,2.38,2.93,3.32
2020-10-25,2020,Fluminense,Santos,3,1,2.44,3.07,3.06
2020-10-25,2020,Internacional,Flamengo,2,2,2.85,3.1,2.57
2020-10-25,2020,Atletico-MG,Sport,0,0,1.22,5.91,12.71
2020-10-25,2020,Atletico-GO,Palmeiras,0,3,3.6,3.08,2.17
2020-10-31,2020,Botafogo,Ceara,2,2,2.32,3.22,3.08
2020-10-31,2020,Corinthians,Internacional,1,0,3.26,3.07,2.32
2020-10-31,2020,Coritiba,Atletico-GO,1,0,2.39,3.06,3.13
2020-11-01,2020,Fortaleza,Fluminense,0,1,2.26,3.0,3.46
2020-11-01,2020,Flamengo,Sao Paulo,1,4,1.83,3.55,4.23
2020-11-01,2020,Sport,Atletico-PR,1,0,3.0,3.02,2.49
2020-11-01,2020,Santos,Bahia,3,1,2.1,3.35,3.44
2020-11-01,2020,Goias,Vasco,1,1,2.85,3.09,2.57
2020-11-02,2020,Palmeiras,Atletico-MG,3,0,2.38,3.27,2.96
2020-11-02,2020,Gremio,Bragantino,2,1,2.0,3.26,3.89
2020-11-07,2020,Sao Paulo,Goias,2,1,1.31,5.29,9.01
2020-11-07,2020,Atletico-PR,Fortaleza,2,1,2.15,2.99,3.76
2020-11-08,2020,Atletico-GO,Corinthians,1,1,2.38,3.06,3.15
2020-11-08,2020,Internacional,Coritiba,2,2,1.74,3.3,5.37
2020-11-08,2020,Vasco,Palmeiras,0,1,4.24,3.23,1.93
2020-11-08,2020,Atletico-MG,Flamengo,4,0,2.32,3.57,2.83
2020-11-08,2020,Bahia,Botafogo,1,0,2.08,3.29,3.55
2020-11-08,2020,Bragantino,Santos,1,1,2.19,3.33,3.23
2020-11-08,2020,Ceara,Sport,0,0,1.83,3.42,4.41
2020-11-08,2020,Fluminense,Gremio,0,1,2.7,2.85,2.91
2020-11-11,2020,Bahia,Fortaleza,2,1,2.33,2.97,3.34
2020-11-14,2020,Gremio,Ceara,4,2,1.73,3.51,4.94
2020-11-14,2020,Fortaleza,Sao Paulo,2,3,3.02,3.1,2.44
2020-11-14,2020,Corinthians,Atletico-MG,1,2,3.7,3.61,1.94
2020-11-14,2020,Santos,Internacional,2,0,3.61,3.21,2.1
2020-11-14,2020,Sport,Vasco,0,2,2.6,3.01,2.87
2020-11-14,2020,Goias,Atletico-PR,0,1,4.27,3.54,1.82
2020-11-15,2020,Flamengo,Atletico-GO,1,1,1.45,4.49,6.35
2020-11-15,2020,Palmeiras,Fluminense,2,0,2.0,3.24,3.9
2020-11-16,2020,Coritiba,Bahia,1,2,2.83,2.98,2.64
2020-11-16,2020,Botafogo,Bragantino,1,2,2.55,3.1,2.84
2020-11-18,2020,Atletico-MG,Atletico-PR,0,2,1.71,3.71,4.64
2020-11-19,2020,Vasco,Fortaleza,0,0,2.33,3.0,3.31
2020-11-20,2020,Bragantino,Bahia,4,0,2.18,3.25,3.34
2020-11-21,2020,Atletico-PR,Santos,1,0,1.52,4.05,6.28
2020-11-21,2020,Flamengo,Coritiba,3,1,1.35,4.89,8.22
2020-11-22,2020,Internacional,Fluminense,1,2,2.02,3.01,4.24
2020-11-22,2020,Botafogo,Fortaleza,1,2,2.18,3.06,3.57
2020-11-22,2020,Corinthians,Gremio,0,0,3.35,2.99,2.32
2020-11-22,2020,Ceara,Atletico-MG,2,2,2.74,3.34,2.49
2020-11-22,2020,Goias,Palmeiras,1,0,4.47,3.43,1.8
2020-11-22,2020,Sao Paulo,Vasco,1,1,1.37,4.63,8.32
2020-11-23,2020,Sport,Atletico-GO,0,1,3.05,2.96,2.49
2020-11-25,2020,Ceara,Sao Paulo,1,1,3.05,3.21,2.34
2020-11-26,2020,Atletico-MG,Botafogo,2,1,1.63,4.0,4.97
